"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq60","PCMock_DiBat_tag44",18,"Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus sohal","none","none","none","none","none","Actinopteri_Acanthuriformes_Acanthuridae_Acanthurus sohal","none_none_none_none","#000004FF","#440154FF","#000004","#440154","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST107_DiBat_tag33",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST107_DiBat_tag34",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST109_DiBat_tag35",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST109_DiBat_tag36",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST110_DiBat_tag37",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST110_DiBat_tag38",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST221_DiBat_tag39",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST221_DiBat_tag40",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST235_DiBat_tag41",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","MST235_DiBat_tag42",1,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq63","PCMock_DiBat_tag44",16,"Actinopteri","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli","none","none","none","none","none","Actinopteri_Alepocephaliformes_Platytroctidae_Maulisia mauli","none_none_none_none","#000004FF","#471365FF","#000004","#471365","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST107_DiBat_tag33",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST107_DiBat_tag34",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST109_DiBat_tag35",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST109_DiBat_tag36",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST110_DiBat_tag37",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST110_DiBat_tag38",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST221_DiBat_tag39",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST221_DiBat_tag40",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST235_DiBat_tag41",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","MST235_DiBat_tag42",1,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq72","PCMock_DiBat_tag44",8,"Actinopteri","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus sp. lacunosus-1","none","none","none","none","none","Actinopteri_Atheriniformes_Atherinidae_Atherinomorus sp. lacunosus-1","none_none_none_none","#000004FF","#482374FF","#000004","#482374","#8B0000","#8B0000","#8B0000","#8B0000"
"seq9","MST107_DiBat_tag33",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST107_DiBat_tag34",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST109_DiBat_tag35",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST109_DiBat_tag36",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST110_DiBat_tag37",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST110_DiBat_tag38",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST221_DiBat_tag39",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST221_DiBat_tag40",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST235_DiBat_tag41",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","MST235_DiBat_tag42",1,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq9","PCMock_DiBat_tag44",75,"Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","Actinopteri_Centrarchiformes_Kyphosidae_Kyphosus cinerascens","Actinopteri_Scombriformes_Scombridae_Auxis rochei","#440154FF","#46337EFF","#A280AA","#46337E","#AC373A","#AC373A","#AC373A","#AC373A"
"seq7","MST107_DiBat_tag33",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST107_DiBat_tag34",76,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST109_DiBat_tag35",72,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST109_DiBat_tag36",2,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST110_DiBat_tag37",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST110_DiBat_tag38",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST221_DiBat_tag39",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST221_DiBat_tag40",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST235_DiBat_tag41",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","MST235_DiBat_tag42",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq7","PCMock_DiBat_tag44",1,"Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","Actinopteri_Gobiiformes_Gobiidae_Gobius niger","#472D7BFF","#424186FF","#D1CBDE","#D0D0E1","#472D7BFF","#D1CBDE","#424186FF","#D0D0E1"
"seq2","MST107_DiBat_tag33",84,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq16","MST107_DiBat_tag33",66,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq44","MST107_DiBat_tag33",38,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq2","MST107_DiBat_tag34",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq16","MST107_DiBat_tag34",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq44","MST107_DiBat_tag34",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq2","MST109_DiBat_tag35",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq16","MST109_DiBat_tag35",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq44","MST109_DiBat_tag35",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq2","MST109_DiBat_tag36",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq16","MST109_DiBat_tag36",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq44","MST109_DiBat_tag36",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq2","MST110_DiBat_tag37",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq16","MST110_DiBat_tag37",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
"seq44","MST110_DiBat_tag37",1,"Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri","Gobiiformes","Gobiidae","Gobiusculus","Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","Actinopteri_Gobiiformes_Gobiidae_Gobiusculus flavescens","#472D7BFF","#424186FF","#A396BD","#A1A0C3","#472D7BFF","#A396BD","#424186FF","#A1A0C3"
