"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq963","MST107_MiFiU_tag46",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST110_MiFiU_tag49",18,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST110_MiFiU_tag49",10,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq296","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq336","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq364","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq671","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq845","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq963","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#010106FF","#000004","#FEFEFE","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST107_MiFiU_tag45",9,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST107_MiFiU_tag46",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST109_MiFiU_tag47",25,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST109_MiFiU_tag48",232,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST110_MiFiU_tag49",222,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST110_MiFiU_tag50",89,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#020109FF","#000004","#818084","#8B0000","#8B0000","#8B0000","#8B0000"
